conference,conferenceLabel,ShortName,country,countryLabel,location,locationLabel,StartTime,EndTime
http://www.wikidata.org/entity/Q106334880,"2020 IEEE International Conference on Communications, Control, and Computing Technologies for Smart Grids, SmartGridComm 2020, Tempe, AZ, USA, November 11-13, 2020",SmartGridComm 2020,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q51685,Tempe,2020/11/11 1:00,2020/11/13 1:00
http://www.wikidata.org/entity/Q106334881,"2019 IEEE International Conference on Communications, Control, and Computing Technologies for Smart Grids, SmartGridComm 2019, Beijing, China, October 21-23, 2019",SmartGridComm 2019,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q956,Beijing,2019/10/21 2:00,2019/10/23 2:00
http://www.wikidata.org/entity/Q106334882,"2016 IEEE International Conference on Smart Grid Communications, SmartGridComm 2016, Sydney, Australia, November 6-9, 2016",SmartGridComm 2016,http://www.wikidata.org/entity/Q408,Australia,http://www.wikidata.org/entity/Q3130,Sydney,2016/11/6 1:00,2016/11/9 1:00
http://www.wikidata.org/entity/Q106334883,"IEEE Second International Conference on Smart Grid Communications, SmartGridComm 2011, Brussels, Belgium, October 17-20, 2011",SmartGridComm 2011,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q239,City of Brussels,2011/10/17 2:00,2011/10/20 2:00
http://www.wikidata.org/entity/Q106334885,"2014 International Conference on Social Computing, Beijing, China, August 04 - 07, 2014",SocialCom 2014,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q956,Beijing,2014/8/4 2:00,2014/8/7 2:00
http://www.wikidata.org/entity/Q106334886,"19th Working Conference on Reverse Engineering, WCRE 2012, Kingston, ON, Canada, October 15-18, 2012",WCRE 2012,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q202973,Kingston,2012/10/15 2:00,2012/10/18 2:00
http://www.wikidata.org/entity/Q106334888,"11th Working Conference on Reverse Engineering, WCRE 2004, Delft, The Netherlands, November 8-12, 2004",WCRE 2004,http://www.wikidata.org/entity/Q55,Netherlands,http://www.wikidata.org/entity/Q690,Delft,2004/11/8 1:00,2004/11/12 1:00
http://www.wikidata.org/entity/Q106334889,"10th Working Conference on Reverse Engineering, WCRE 2003, Victoria, Canada, November 13-16, 2003",WCRE 2003,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q2132,Victoria,2003/11/13 1:00,2003/11/16 1:00
http://www.wikidata.org/entity/Q106334890,"2018 IEEE International Conference on Software Maintenance and Evolution, ICSME 2018, Madrid, Spain, September 23-29, 2018",ICSME 2018,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q2807,Madrid,2018/9/23 2:00,2018/9/29 2:00
http://www.wikidata.org/entity/Q106334891,"2015 IEEE International Conference on Software Maintenance and Evolution, ICSME 2015, Bremen, Germany, September 29 - October 1, 2015",ICSME 2015,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q24879,Bremen,2015/9/29 2:00,2015/10/1 2:00
http://www.wikidata.org/entity/Q106334892,"30th IEEE International Conference on Software Maintenance and Evolution, Victoria, BC, Canada, September 29 - October 3, 2014",ICSME 2014,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q2132,Victoria,2014/9/29 2:00,2014/10/3 2:00
http://www.wikidata.org/entity/Q106334949,"2013 IEEE International Conference on Software Maintenance, Eindhoven, The Netherlands, September 22-28, 2013",ICSM 2013,http://www.wikidata.org/entity/Q55,Netherlands,http://www.wikidata.org/entity/Q9832,Eindhoven,2013/9/22 2:00,2013/9/28 2:00
http://www.wikidata.org/entity/Q106330328,"ACM SIGGRAPH ASIA 2010, Seoul, Republic of Korea, December 15 - 18, 2010",SIGGRAPH Asia 2010,http://www.wikidata.org/entity/Q884,South Korea,http://www.wikidata.org/entity/Q8684,Seoul,2010/12/15 1:00,2010/12/18 1:00
http://www.wikidata.org/entity/Q106330329,"International Conference on Computer Graphics and Interactive Techniques, SIGGRAPH ASIA 2009, Yokohama, Japan, December 16-19, 2009",SIGGRAPH Asia 2009,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q38283,Yokohama,2009/12/16 1:00,2009/12/19 1:00
http://www.wikidata.org/entity/Q106330330,"SIGMIS-CPR 2020, Computers and People Research Conference, Nuremberg, Germany, June 19-21, 2020",CPR 2020,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2090,Nuremberg,2020/6/19 2:00,2020/6/21 2:00
http://www.wikidata.org/entity/Q106330331,"Multimedia Systems Conference 2013, MMSys '13, Oslo, Norway, February 27 - March 01, 2013",MMSys 2013,http://www.wikidata.org/entity/Q20,Norway,http://www.wikidata.org/entity/Q585,Oslo,2013/2/27 1:00,2013/3/1 1:00
http://www.wikidata.org/entity/Q106330332,"MobiSys '20: The 18th Annual International Conference on Mobile Systems, Applications, and Services, Toronto, Ontario, Canada, June 15-19, 2020",MobiSys 2020,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q172,Toronto,2020/6/15 2:00,2020/6/19 2:00
http://www.wikidata.org/entity/Q106330396,"13th Annual International Conference on Mobile Systems, Applications, and Services, MobiSys 2015, Florence, Italy, May 19-22, 2015",MobiSys 2015,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q2044,Florence,2015/5/19 2:00,2015/5/22 2:00
http://www.wikidata.org/entity/Q106330397,"8th International Conference on Mobile Systems, Applications, and Services (MobiSys 2010), San Francisco, California, USA, June 15-18, 2010",MobiSys 2010,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q62,San Francisco,2010/6/15 2:00,2010/6/18 2:00
http://www.wikidata.org/entity/Q106330398,"4th International Conference on Mobile Systems, Applications, and Services (MobiSys 2006), Uppsala, Sweden, June 19-22, 2006",MobiSys 2006,http://www.wikidata.org/entity/Q34,Sweden,http://www.wikidata.org/entity/Q25286,Uppsala,2006/6/19 2:00,2006/6/22 2:00
http://www.wikidata.org/entity/Q106330399,"Second International Conference on Mobile Systems, Applications, and Services, MobiSys 2004, Hyatt Harborside, Boston, Massachusetts, USA, June 6-9, 2004",MobiSys 2004,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q100,Boston,2004/6/6 2:00,2004/6/9 2:00
http://www.wikidata.org/entity/Q106330405,"16th ACM SIGSOFT International Symposium on Foundations of Software Engineering, 2008, Atlanta, Georgia, USA, November 9-14, 2008",SIGSOFT FSE 2008,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q23556,Atlanta,2008/11/9 1:00,2008/11/14 1:00
http://www.wikidata.org/entity/Q106330406,"14th ACM SIGSOFT International Symposium on Foundations of Software Engineering, FSE 2006, Portland, Oregon, USA, November 5-11, 2006",SIGSOFT FSE 2006,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q6106,Portland,2006/11/5 1:00,2006/11/11 1:00
http://www.wikidata.org/entity/Q106330407,"ACM SIGSOFT Symposium on Foundations of Software Engineering, San Diego, California, USA, November 6-10, 2000",SIGSOFT FSE 2000,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16552,San Diego,2000/11/6 1:00,2000/11/10 1:00
http://www.wikidata.org/entity/Q106330409,"SIGSOFT'90 4th Symposium on Software Development Environments, Irvine, CA, USA, December 3-5, 1990",SDE 1990,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49219,Irvine,1990/12/3 1:00,1990/12/5 1:00
http://www.wikidata.org/entity/Q106330411,"ACM SIGSOFT/SIGPLAN Software Engineering Symposium on Practical Software Development Environments, Boston, Massachusetts, USA, November 28-30, 1988",SDE 1988,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q100,Boston,1988/11/28 1:00,1988/11/30 1:00
http://www.wikidata.org/entity/Q106330412,"SESPSDE'86: ACM SIGSOFT/SIGPLAN Software Engineering Symposium on Practical Software Development Environments, Palo Alto, CA, USA, December 9-11, 1986",SDE 1986,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q47265,Palo Alto,1986/12/9 1:00,1986/12/11 1:00
http://www.wikidata.org/entity/Q106330413,"ACM SIGSOFT/SIGPLAN Software Engineering Symposium on Practical Software Development Environments, Pittsburgh, Pennsylvania, USA, April 23-25, 1984",SDE 1984,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1342,Pittsburgh,1984/4/23 2:00,1984/4/25 2:00
http://www.wikidata.org/entity/Q106330414,"49th Annual Southeast Regional Conference, 2011, Kennesaw, GA, USA, March 24-26, 2011",ACM Southeast Regional Conference 2011,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1001316,Kennesaw,2011/3/24 1:00,2011/3/26 1:00
http://www.wikidata.org/entity/Q106330415,"46th Annual Southeast Regional Conference, 2008, Auburn, Alabama, USA, March 28-29, 2008",ACM Southeast Regional Conference 2008,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q79728,Auburn,2008/3/28 1:00,2008/3/29 1:00
http://www.wikidata.org/entity/Q106330416,"38th Annual Southeast Regional Conference, 2000, Clemson, South Carolina, USA, April 7-8, 2000",ACM Southeast Regional Conference 2000,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1984097,Clemson,2000/4/7 2:00,2000/4/8 2:00
http://www.wikidata.org/entity/Q106330417,"35th Annual Southeast Regional Conference, Murfreesboro, Tennessee, USA, April 2-4, 1997",ACM Southeast Regional Conference 1997,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q501766,Murfreesboro,1997/4/2 2:00,1997/4/4 2:00
http://www.wikidata.org/entity/Q106330418,"ACM SIGGRAPH Symposium on Interactive 3D Graphics and Games, I3D 2019, Montreal, QC, Canada, May 21-23, 2019",I3D 2019,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q340,Montreal,2019/5/21 2:00,2019/5/23 2:00
http://www.wikidata.org/entity/Q106330419,"21st ACM SIGGRAPH Symposium on Interactive 3D Graphics and Games, I3D 2017, San Francisco, CA, USA, March 4-5, 2017",I3D 2017,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q62,San Francisco,2017/3/4 1:00,2017/3/5 1:00
http://www.wikidata.org/entity/Q106330420,"19th Symposium on Interactive 3D Graphics and Games, San Francisco, CA, USA, February 27 - March 01, 2015",I3D 2015,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q62,San Francisco,2015/2/27 1:00,2015/3/1 1:00
http://www.wikidata.org/entity/Q106330421,"1999 Symposium on Interactive 3D Graphics, SI3D '99, Atlanta, GA, USA, April 26 - May 2, 1999",SI3D 1999,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q23556,Atlanta,1999/4/26 2:00,1999/5/2 2:00
http://www.wikidata.org/entity/Q106330422,"1992 Symposium on Interactive 3D Graphics, SI3D '92, Cambridge, MA, USA, March 29 - April 1, 1992",I3D 1992,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49111,Cambridge,1992/3/29 1:00,1992/4/1 2:00
http://www.wikidata.org/entity/Q106330423,"3rd Joint Symposium on Computational Aesthetics, Sketch-Based Interfaces and Modeling, and Non-Photorealistic Animation and Rendering, Expressive 2014, Vancouver, BC, Canada, August 8-10, 2014",Expressive 2014,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q24639,Vancouver,2014/8/8 2:00,2014/8/10 2:00
http://www.wikidata.org/entity/Q106330424,"13th International Conference on Distributed Smart Cameras, ICDSC 2019, Trento, Italy, September 9-11, 2019",ICDSC 2019,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q3376,Trento,2019/9/9 2:00,2019/9/11 2:00
http://www.wikidata.org/entity/Q106330426,"11th International Conference on Distributed Smart Cameras, Stanford, CA, USA, September 5-7, 2017",ICDSC 2017,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q951131,Stanford,2017/9/5 2:00,2017/9/7 2:00
http://www.wikidata.org/entity/Q106330427,"17th IEEE/ACS International Conference on Computer Systems and Applications, AICCSA 2020, Antalya, Turkey, November 2-5, 2020",AICCSA 2020,http://www.wikidata.org/entity/Q43,Turkey,http://www.wikidata.org/entity/Q6487,Antalya,2020/11/2 1:00,2020/11/5 1:00
http://www.wikidata.org/entity/Q106330429,"13th IEEE/ACS International Conference of Computer Systems and Applications, AICCSA 2016, Agadir, Morocco, November 29 - December 2, 2016",AICCSA 2016,http://www.wikidata.org/entity/Q1028,Morocco,http://www.wikidata.org/entity/Q170525,Agadir,2016/11/29 1:00,2016/12/2 1:00
http://www.wikidata.org/entity/Q106330430,"12th IEEE/ACS International Conference of Computer Systems and Applications, AICCSA 2015, Marrakech, Morocco, November 17-20, 2015",AICCSA 2015,http://www.wikidata.org/entity/Q1028,Morocco,http://www.wikidata.org/entity/Q101625,Marrakesh,2015/11/17 1:00,2015/11/20 1:00
http://www.wikidata.org/entity/Q106330432,"11th IEEE/ACS International Conference on Computer Systems and Applications, AICCSA 2014, Doha, Qatar, November 10-13, 2014",AICCSA 2014,http://www.wikidata.org/entity/Q846,Qatar,http://www.wikidata.org/entity/Q3861,Doha,2014/11/10 1:00,2014/11/13 1:00
http://www.wikidata.org/entity/Q106330434,"ACS International Conference on Computer Systems and Applications, AICCSA 2013, Ifrane, Morocco, May 27-30, 2013",AICCSA 2013,http://www.wikidata.org/entity/Q1028,Morocco,http://www.wikidata.org/entity/Q1001887,Ifrane,2013/5/27 2:00,2013/5/30 2:00
http://www.wikidata.org/entity/Q106330436,"7th IEEE/ACS International Conference on Computer Systems and Applications, AICCSA 2009, Rabat, Morocco, May 10-13, 2009",AICCSA 2009,http://www.wikidata.org/entity/Q1028,Morocco,http://www.wikidata.org/entity/Q3551,Rabat,2009/5/10 2:00,2009/5/13 2:00
http://www.wikidata.org/entity/Q106330437,"6th ACS/IEEE International Conference on Computer Systems and Applications, AICCSA 2008, Doha, Qatar, March 31 - April 4, 2008",AICCSA 2008,http://www.wikidata.org/entity/Q846,Qatar,http://www.wikidata.org/entity/Q3861,Doha,2008/3/31 2:00,2008/4/4 2:00
http://www.wikidata.org/entity/Q106330438,"AES International Conference Semantic Audio 2017, Erlangen, Germany, June 22-24, 2017",Semantic Audio 2017,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q3126,Erlangen,2017/6/22 2:00,2017/6/24 2:00
http://www.wikidata.org/entity/Q106330440,"Geospatial Technologies for Local and Regional Development - 22nd AGILE Conference on Geographic Information Science, Limassol, Cyprus, June 17-20, 2019",AGILE Conference 2019,http://www.wikidata.org/entity/Q229,Cyprus,http://www.wikidata.org/entity/Q185632,Limassol,2019/6/17 2:00,2019/6/20 2:00
http://www.wikidata.org/entity/Q106330441,"1999 Joint Conference on Declarative Programming, AGP'99, L'Aquila, Italy, September 6-9, 1999",APPIA-GULP-PRODE 1999,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q3476,L’Aquila,1999/9/6 2:00,1999/9/9 2:00
http://www.wikidata.org/entity/Q106330444,"Advanced Concepts for Intelligent Vision Systems - 20th International Conference, ACIVS 2020, Auckland, New Zealand, February 10-14, 2020",ACIVS 2020,http://www.wikidata.org/entity/Q664,New Zealand,http://www.wikidata.org/entity/Q37100,Auckland,2020/2/10 1:00,2020/2/14 1:00
http://www.wikidata.org/entity/Q106330445,"Natural Language Processing, EAIA '90, 2nd Advanced School in Artificial Intelligence, Guarda, Portugal, October 8-12, 1990",EAIA 1990,http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q750594,Guarda,1990/10/8 2:00,1990/10/12 2:00
http://www.wikidata.org/entity/Q106330446,"13th IEEE International Conference on Advanced Video and Signal Based Surveillance, AVSS 2016, Colorado Springs, CO, USA, August 23-26, 2016",AVSS 2016,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49258,Colorado Springs,2016/8/23 2:00,2016/8/26 2:00
http://www.wikidata.org/entity/Q106330448,"11th IEEE International Conference on Advanced Video and Signal Based Surveillance, AVSS 2014, Seoul, South Korea, August 26-29, 2014",AVSS 2014,http://www.wikidata.org/entity/Q884,South Korea,http://www.wikidata.org/entity/Q8684,Seoul,2014/8/26 2:00,2014/8/29 2:00
http://www.wikidata.org/entity/Q106330449,"IEEE Forum on Research and Technology Advances in Digital Libraries, Baltimore, Maryland, USA, May 19-21, 1999",ADL 1999,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q5092,Baltimore,1999/5/19 2:00,1999/5/21 2:00
http://www.wikidata.org/entity/Q106330450,"12th International Conference on Advances in Mobile Computing and Multimedia, Kaohsiung, Taiwan, December 8-10, 2014",MoMM 2014,http://www.wikidata.org/entity/Q716489,Republic of Taiwan,http://www.wikidata.org/entity/Q181557,Kaohsiung,2014/12/8 1:00,2014/12/10 1:00
http://www.wikidata.org/entity/Q106330451,"13th Conference on Advances in Modal Logic, AiML 2020, Helsinki, Finland, August 24-28, 2020",Advances in Modal Logic 2020,http://www.wikidata.org/entity/Q33,Finland,http://www.wikidata.org/entity/Q1757,Helsinki,2020/8/24 2:00,2020/8/28 2:00
http://www.wikidata.org/entity/Q106330452,"Advances in Modal Logic 12, 12th conference on ""Advances in Modal Logic,"" held in Bern, Switzerland, August 27-31, 2018",Advances in Modal Logic 2018,http://www.wikidata.org/entity/Q39,Switzerland,http://www.wikidata.org/entity/Q70,Bern,2018/8/27 2:00,2018/8/31 2:00
http://www.wikidata.org/entity/Q106330455,"2013 Humaine Association Conference on Affective Computing and Intelligent Interaction, ACII 2013, Geneva, Switzerland, September 2-5, 2013",ACII 2013,http://www.wikidata.org/entity/Q39,Switzerland,http://www.wikidata.org/entity/Q71,Geneva,2013/9/2 2:00,2013/9/5 2:00
http://www.wikidata.org/entity/Q106330456,"Second African Conference for Human Computer Interaction: Thriving Communities, AfriCHI 2018, Windhoek, Namibia, December 03-07, 2018",AfriCHI 2018,http://www.wikidata.org/entity/Q1030,Namibia,http://www.wikidata.org/entity/Q3935,Windhoek,2018/12/3 1:00,2018/12/7 1:00
http://www.wikidata.org/entity/Q106330527,"Algorithms for Sensor Systems - 16th International Symposium on Algorithms and Experiments for Wireless Sensor Networks, ALGOSENSORS 2020, Pisa, Italy, September 9-10, 2020",ALGOSENSORS 2020,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q13375,Pisa,2020/9/9 2:00,2020/9/10 2:00
http://www.wikidata.org/entity/Q106330528,"56th Annual Allerton Conference on Communication, Control, and Computing, Allerton 2018, Monticello, IL, USA, October 2-5, 2018",Allerton Conference 2018,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q578373,Monticello,2018/10/2 2:00,2018/10/5 2:00
http://www.wikidata.org/entity/Q106330529,"54th Annual Allerton Conference on Communication, Control, and Computing, Allerton 2016, Monticello, IL, USA, September 27-30, 2016",Allerton Conference 2016,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q578373,Monticello,2016/9/27 2:00,2016/9/30 2:00
http://www.wikidata.org/entity/Q106330530,"49th Annual Allerton Conference on Communication, Control, and Computing, Allerton 2011, Allerton Park & Retreat Center, Monticello, IL, USA, 28-30 September, 2011",Allerton Conference 2011,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q578373,Monticello,2011/9/28 2:00,2011/9/30 2:00
http://www.wikidata.org/entity/Q106330531,"AMIA 2017, American Medical Informatics Association Annual Symposium, Washington, DC, USA, November 4-8, 2017",AMIA 2017,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q61,"Washington, D.C.",2017/11/4 1:00,2017/11/8 1:00
http://www.wikidata.org/entity/Q106330532,"AMIA 2013, American Medical Informatics Association Annual Symposium, Washington, DC, USA, November 16-20, 2013",AMIA 2013,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q61,"Washington, D.C.",2013/11/16 1:00,2013/11/20 1:00
http://www.wikidata.org/entity/Q106330533,"AMIA 1999, American Medical Informatics Association Annual Symposium, Washington, DC, USA, November 6-10, 1999",AMIA 1999,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q61,"Washington, D.C.",1999/11/6 1:00,1999/11/10 1:00
http://www.wikidata.org/entity/Q106330535,"ACSAC '20: Annual Computer Security Applications Conference, Virtual Event / Austin, TX, USA, 7-11 December, 2020",ACSAC 2020,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16559,Austin,2020/12/7 1:00,2020/12/11 1:00
http://www.wikidata.org/entity/Q106330536,"34th Annual Computer Security Applications Conference, ACSAC 2018, San Juan, PR, USA, December 03-07, 2018",ACSAC 2018,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q41211,San Juan,2018/12/3 1:00,2018/12/7 1:00
http://www.wikidata.org/entity/Q106330537,"33rd Annual Computer Security Applications Conference, Orlando, FL, USA, December 4-8, 2017",ACSAC 2017,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49233,Orlando,2017/12/4 1:00,2017/12/8 1:00
http://www.wikidata.org/entity/Q106330539,"28th Annual Conference of the European Association for Computer Graphics, Eurographics 2007 - Cultural Heritage, Prague, Czech Republic, September 3-7, 2007",Eurographics 2007,http://www.wikidata.org/entity/Q213,Czech Republic,http://www.wikidata.org/entity/Q1085,Prague,2007/9/3 2:00,2007/9/7 2:00
http://www.wikidata.org/entity/Q106330540,"19th Annual Conference of the European Association for Computer Graphics, Eurographics 1998 - Short Presentations, Lisbon, Portugal, August 31 - September 4, 1998",Eurographics 1998,http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q597,Lisbon,1998/8/31 2:00,1998/9/4 2:00
http://www.wikidata.org/entity/Q106330541,"8th European Computer Graphics Conference and Exhibition, Eurographics 1987, Amsterdam, The Netherlands, August 24-28, 1987",Eurographics 1987,http://www.wikidata.org/entity/Q55,Netherlands,http://www.wikidata.org/entity/Q727,Amsterdam,1987/8/24 2:00,1987/8/28 2:00
http://www.wikidata.org/entity/Q106330542,"5th European Computer Graphics Conference and Exhibition, Eurographics 1984, Copenhagen, Denmark, September 12-14, 1984",Eurographics 1984,http://www.wikidata.org/entity/Q35,Denmark,http://www.wikidata.org/entity/Q1748,Copenhagen,1984/9/12 2:00,1984/9/14 2:00
http://www.wikidata.org/entity/Q106330544,"IECON 2017 - 43rd Annual Conference of the IEEE Industrial Electronics Society, Beijing, China, October 29 - November 1, 2017",IECON 2017,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q956,Beijing,2017/10/29 2:00,2017/11/1 1:00
http://www.wikidata.org/entity/Q106330545,"IECON 2014 - 40th Annual Conference of the IEEE Industrial Electronics Society, Dallas, TX, USA, October 29 - November 1, 2014",IECON 2014,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16557,Dallas,2014/10/29 1:00,2014/11/1 1:00
http://www.wikidata.org/entity/Q106330546,"59th Annual Conference of the Society of Instrument and Control Engineers of Japan, SICE 2020, Chiang Mai, Thailand, September 23-26, 2020",SICE 2020,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q52028,Chiang Mai,2020/9/23 2:00,2020/9/26 2:00
http://www.wikidata.org/entity/Q106330548,"Conference on Creativity and Making in Education, Trondheim, Norway, June 18-18, 2018",FabLearn 2018,http://www.wikidata.org/entity/Q20,Norway,http://www.wikidata.org/entity/Q25804,Trondheim,2018/6/18 2:00,2018/6/18 2:00
http://www.wikidata.org/entity/Q106330549,"53rd Annual Conference on Information Sciences and Systems, CISS 2019, Baltimore, MD, USA, March 20-22, 2019",CISS 2019,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q5092,Baltimore,2019/3/20 1:00,2019/3/22 1:00
http://www.wikidata.org/entity/Q106330550,"51st Annual Conference on Information Sciences and Systems, CISS 2017, Baltimore, MD, USA, March 22-24, 2017",CISS 2017,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q5092,Baltimore,2017/3/22 1:00,2017/3/24 1:00
http://www.wikidata.org/entity/Q106330552,"2011 Information Security Curriculum Development Conference, InfoSecCD 2011, Kennesaw, GA, USA, September 30 - October 1, 2011",InfoSecCD 2011,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1001316,Kennesaw,2011/9/30 2:00,2011/10/1 2:00
http://www.wikidata.org/entity/Q106330553,"Information Security Curriculum Development Conference, InfoSecCD 2010, Kennesaw, GA, USA, October 1-3, 2010",InfoSecCD 2010,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1001316,Kennesaw,2010/10/1 2:00,2010/10/3 2:00
http://www.wikidata.org/entity/Q106330555,"16th Annual IEEE International Conference on Sensing, Communication, and Networking, SECON 2019, Boston, MA, USA, June 10-13, 2019",SECON 2019,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q100,Boston,2019/6/10 2:00,2019/6/13 2:00
http://www.wikidata.org/entity/Q106330556,"13th Annual IEEE International Conference on Sensing, Communication, and Networking, SECON 2016, London, United Kingdom, June 27-30, 2016",SECON 2016,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q84,London,2016/6/27 2:00,2016/6/30 2:00
http://www.wikidata.org/entity/Q106330558,"2015 IEEE International Conference on Pervasive Computing and Communications, PerCom 2015, St. Louis, MO, USA, 23-27 March, 2015",PerCom 2015,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q38022,St. Louis,2015/3/23 1:00,2015/3/27 1:00
http://www.wikidata.org/entity/Q106330559,"29th IEEE International System-on-Chip Conference, SOCC 2016, Seattle, WA, USA, September 6-9, 2016",SoCC 2016,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q5083,Seattle,2016/9/6 2:00,2016/9/9 2:00
http://www.wikidata.org/entity/Q106330561,"27th IEEE International System-on-Chip Conference, SOCC 2014, Las Vegas, NV, USA, September 2-5, 2014",SoCC 2014,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q23768,Las Vegas,2014/9/2 2:00,2014/9/5 2:00
http://www.wikidata.org/entity/Q106330562,"2007 IEEE International SOC Conference, Tampere, Finland, November 19-21, 2007",SoCC 2007,http://www.wikidata.org/entity/Q33,Finland,http://www.wikidata.org/entity/Q40840,Tampere,2007/11/19 1:00,2007/11/21 1:00
http://www.wikidata.org/entity/Q106330563,"12th Innovations on Software Engineering Conference (formerly known as India Software Engineering Conference), ISEC 2019, Pune, India, February 14-16, 2019",ISEC 2019,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1538,Pune,2019/2/14 1:00,2019/2/16 1:00
http://www.wikidata.org/entity/Q106330564,"42nd International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2019, Paris, France, July 21-25, 2019",SIGIR 2019,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q90,Paris,2019/7/21 2:00,2019/7/25 2:00
http://www.wikidata.org/entity/Q106330565,"SIGIR 2004: 27th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, Sheffield, UK, July 25-29, 2004",SIGIR 2004,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q42448,Sheffield,2004/7/25 2:00,2004/7/29 2:00
